id	index	title	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	genre
4442	16810	La Estrategia	0.393	0.703	8	-5.899	1	0.263	0.148	0	0.0821	0.235	165.599	latin
4443	15422	Only You-Bad Boy Remix (feat. The Notorious B.I.G. & Mase)	0.754	0.523	8	-5.799	1	0.0434	0.00841	0	0.126	0.787	95.778	party
4444	875	Two High	0.649	0.762	11	-5.153	0	0.0447	0.0852	0.00383	0.118	0.475	107.034	indie_alt
4445	16872	Karate - Original Mix	0.626	0.961	5	-3.587	1	0.0687	0.000407	0.0024	0.685	0.624	128.009	latin
4446	13618	Partita (Suite) No. 3 in E BWV1006a: I. Prelude	0.316	0.141	4	-25.067	1	0.0384	0.974	0.909	0.17	0.533	94.35	classical
4447	11489	Living Dread	0.792	0.835	5	-4.842	1	0.0477	0.042	0	0.0653	0.831	135.981	reggae
4448	4238	Little One	0.474	0.351	7	-7.533	1	0.0292	0.0122	0.00000735	0.112	0.108	139.827	rock
4449	13296	Riders on the Storm [Riders on the Storm - The Doors Concerto]	0.337	0.455	5	-11.213	0	0.0342	0.78	0.423	0.1	0.437	120.065	classical
4450	308	Place We Were Made	0.36	0.348	0	-9.107	1	0.0392	0.809	0	0.172	0.315	180.053	pop
4451	18264	Asi Son Mis Dias	0.689	0.477	10	-9.603	0	0.0468	0.0125	0.0757	0.671	0.452	79.463	latin
4452	14388	"Mahler: Das Lied von der Erde: VI. Der Abschied, ""Die Sonne scheidet hinter dem Gebirge"" (Contralto)"	0.166	0.111	5	-17.187	1	0.0402	0.964	0.42	0.0895	0.0346	94.884	classical
4453	11936	Loser	0.725	0.641	7	-6.135	0	0.0481	0.194	0.00498	0.091	0.786	87.732	reggae
4454	10106	Blue In Green (Take 3)	0.376	0.111	2	-20.011	0	0.0531	0.974	0.849	0.0874	0.11	63.963	jazz
4455	5188	Goodbye	0.319	0.873	6	-4.219	1	0.053	0.000652	0.1	0.0724	0.0599	136.378	rock
4456	9432	Boobs	0.784	0.747	7	-4.016	1	0.0417	0.103	0.00000766	0.0841	0.754	112.011	country
4457	17707	No La Cruces (feat. Tempo & Farruko)	0.713	0.739	6	-4.979	1	0.434	0.39	0	0.303	0.955	175.777	latin
4458	1928	Roads	0.55	0.279	5	-11.639	1	0.0893	0.804	0.0564	0.11	0.183	76.033	indie_alt
4459	9274	Nowhere Fast	0.783	0.517	7	-7.316	1	0.0297	0.438	0.0000031	0.0742	0.5	101.981	country
4460	9602	Star Of The Show	0.691	0.624	7	-5.874	1	0.027	0.14	0	0.168	0.664	101.988	country
4461	9234	A Woman Like You	0.592	0.584	7	-7.422	1	0.0305	0.245	0	0.0862	0.376	160.048	country
4462	17944	No Me Amenaces (feat. Lila Downs)	0.58	0.46	0	-4.547	1	0.0467	0.558	0	0.102	0.687	80.855	latin
4463	6215	Black Widow (feat. Ghetts, Capo Lee, Prez T & Double S)	0.623	0.704	3	-7.953	0	0.328	0.35	0	0.108	0.687	135.279	hiphop
4464	16527	3 A.M.	0.702	0.84	0	-3.547	1	0.0879	0.0112	0	0.119	0.624	101.99	latin
4465	5168	One Thing	0.593	0.554	1	-9.286	1	0.0336	0.476	0	0.0804	0.482	151.953	rock
4466	9289	Die A Happy Man	0.66	0.383	2	-9.377	1	0.0304	0.381	0	0.119	0.38	83.096	country
4467	16645	Que Alguien Me Diga	0.585	0.868	7	-7.285	0	0.0444	0.256	0	0.197	0.767	94.098	latin
4468	8887	Bodies	0.654	0.928	4	-3.406	0	0.0717	0.00366	0.002	0.139	0.539	130.951	metal
4469	4308	Santeria	0.673	0.772	1	-5.246	0	0.0427	0.0223	0.00000123	0.141	0.578	90.356	rock
4470	10535	Parker's Mood	0.632	0.113	10	-10.091	1	0.0435	0.968	0.00353	0.11	0.473	62.8	jazz
4471	5943	Vices	0.826	0.315	11	-12.364	1	0.109	0.554	0	0.0938	0.736	145.154	hiphop
4472	262	Lights Down Low	0.623	0.493	5	-7.727	0	0.0338	0.0632	0	0.104	0.595	81.019	pop
4473	14516	String Quartet No. 4: V	0.613	0.512	5	-13.168	1	0.0445	0.944	0.887	0.17	0.763	149.375	classical
4474	11344	Galang Gal	0.798	0.85	6	-4.99	1	0.0414	0.305	0	0.421	0.708	100.188	reggae
4475	1094	French Press	0.397	0.915	2	-5.573	1	0.0539	0.0412	0.0641	0.348	0.733	81.044	indie_alt
4476	20628	I'm In The Mood - Single Version	0.602	0.302	0	-12.905	1	0.0493	0.516	0.00291	0.13	0.705	200.5	blues
4477	6939	Are You Dead Yet	0.467	0.967	8	-2.99	1	0.0491	0.00000628	0.31	0.301	0.314	95.991	metal
4478	4656	Bye Bye Johnny	0.444	0.881	4	-7.664	0	0.0582	0.247	0.00000192	0.0987	0.25	159.877	rock
4479	17136	Cancion para los Días de la Vida	0.518	0.0306	6	-27.644	0	0.0405	0.609	0.000639	0.162	0.18	76.669	latin
4480	10648	Pharaoh's Dance	0.437	0.516	0	-10.29	1	0.0402	0.487	0.426	0.176	0.325	85.058	jazz
4481	7150	The Downfall of Humanity: The Downfall	0.397	0.95	2	-3.298	0	0.0615	0.0181	0.0184	0.248	0.247	90.035	metal
4482	11775	Golddigger	0.705	0.696	0	-5.617	1	0.055	0.0392	0	0.0909	0.927	98.986	reggae
4483	11318	Bruk Off Yuh Back	0.834	0.882	7	-2.563	1	0.173	0.191	0	0.0626	0.962	100.935	reggae
4484	14019	Stranger in Paradise - Remastered	0.172	0.264	6	-12.149	1	0.031	0.967	0.0000227	0.211	0.15	84.608	classical
4485	535	Fat Lip	0.574	0.911	9	-5.176	1	0.0715	0.000618	0	0.0769	0.613	98.075	pop
4486	2421	Wall of Confusion	0.649	0.753	7	-7.182	1	0.0284	0.039	0.753	0.248	0.908	125.027	indie_alt
4487	15417	Fix	0.847	0.598	7	-2.862	0	0.266	0.106	0	0.185	0.775	92.245	party
4488	4683	Smells Like Teen Spirit	0.512	0.905	1	-4.509	1	0.0573	0.0000321	0.00011	0.102	0.688	116.746	rock
4489	2927	Take On Me - Best Of	0.576	0.94	9	-3.003	1	0.118	0.0192	0	0.133	0.841	97.876	punk
4490	14816	Recorder Concerto in C Major, TWV 51:C1: IV. Tempo di Minuet	0.395	0.241	11	-16.367	1	0.0379	0.942	0.25	0.113	0.466	141.108	classical
4491	2253	Bad Things	0.794	0.509	9	-9.508	0	0.0675	0.536	0.00068	0.217	0.513	110.037	indie_alt
4492	5486	I Am The Walrus - Live	0.107	0.984	4	-3.313	1	0.176	0.0000257	0.563	0.421	0.0376	92.094	rock
4493	10888	That's No Bargain	0.599	0.221	3	-13.518	1	0.246	0.995	0.903	0.129	0.542	183.829	jazz
4494	13739	Hary Janos: N°29 Air de Háry	0.155	0.0257	0	-28.712	1	0.0372	0.966	0.102	0.419	0.0423	83.337	classical
4495	9083	Whole Lot in Love	0.791	0.715	7	-5.809	1	0.0377	0.353	0	0.115	0.572	112.027	country
4496	1722	Andie	0.564	0.426	2	-8.894	1	0.0325	0.243	0.0198	0.0897	0.0713	122.927	indie_alt
4497	11472	Not Because	0.51	0.722	9	-4.601	0	0.197	0.253	0	0.108	0.721	140.284	reggae
4498	2464	Romance in Seoul	0.657	0.536	4	-7.073	1	0.0303	0.224	0.00432	0.352	0.184	119.95	indie_alt
4499	6801	Sleepless	0.453	0.98	1	-3.023	0	0.129	0.00222	0.000139	0.175	0.263	136.031	metal
4500	8655	Till Death Do Us Apart	0.287	0.55	7	-9.2	1	0.0415	0.0662	0.000103	0.106	0.154	129.662	metal
4501	14113	Messe de Nostre Dame: Sanctus	0.161	0.0988	9	-22.907	0	0.037	0.991	0.000255	0.0767	0.0449	132.28	classical
4502	20363	Church Bells Blues	0.738	0.0878	9	-17.617	1	0.0546	0.995	0.434	0.106	0.571	129.444	blues
4503	14269	Ecstatic Meditations: No. 2. How the Soul Speaks to God	0.0698	0.0432	10	-29.742	1	0.0476	0.982	0.0052	0.0898	0.0315	75.233	classical
4504	3344	I Don't Believe You Want To Get Up And Dance (Oops Up Side Your Head)	0.665	0.794	11	-10.17	0	0.163	0.259	0.00000124	0.403	0.846	103.739	funk
4505	10907	I Want a Good Man	0.674	0.163	9	-9.214	1	0.0843	0.995	0.000102	0.364	0.794	83.412	jazz
4506	18871	Part of Me	0.407	0.417	8	-4.9	1	0.0282	0.818	0	0.106	0.331	157.06	romance
4507	15270	Talk	0.752	0.934	11	-4.445	0	0.0699	0.000188	0.9	0.0527	0.898	125.013	party
4508	12897	Sonate en ut majeur K. 330: Sonate en ut majeur K. 330: I. Allegro moderato	0.428	0.0932	0	-25.672	1	0.041	0.993	0.948	0.101	0.458	69.768	classical
4509	6628	PRBLMS	0.672	0.574	9	-4.663	1	0.0993	0.0303	0.00000202	0.18	0.11	103.019	hiphop
4510	11101	Little Indian	0.621	0.304	5	-14.992	0	0.0509	0.839	0.903	0.39	0.46	140.011	jazz
4511	15174	Shout Out to My Ex	0.774	0.739	0	-4.022	1	0.0952	0.0316	0.00000595	0.119	0.816	126.002	party
4512	7478	Elitist Ones	0.39	0.981	2	-4.144	1	0.132	0.0000637	0.529	0.26	0.264	150.371	metal
4513	3697	Whistle Bump	0.686	0.791	5	-11.709	0	0.0398	0.192	0.958	0.0844	0.966	118.169	funk
4514	5774	Killing Me Softly with His Song	0.765	0.29	4	-17.117	0	0.139	0.0279	0.00000102	0.571	0.506	92.409	hiphop
4515	4402	Stranglehold	0.491	0.738	2	-7.04	1	0.0332	0.0146	0.16	0.2	0.517	148.002	rock
4516	6212	Wild Thoughts	0.613	0.681	8	-3.089	1	0.0778	0.0287	0	0.126	0.609	97.621	hiphop
4517	2909	Good Riddance to Good Advice	0.507	0.993	2	-3.873	1	0.0621	0.00356	0.000628	0.315	0.361	106.067	punk
4518	1843	Lay Low (feat. David Benjamin)	0.694	0.775	11	-5.179	0	0.0425	0.0304	0.0113	0.112	0.601	90.025	indie_alt
4519	8861	Left Hand Path	0.166	0.927	7	-8.797	1	0.0736	0.00000394	0.651	0.344	0.218	131.984	metal
4520	19470	Le Poème de l'Extase, Op.54	0.132	0.15	0	-19.245	1	0.0396	0.884	0.792	0.105	0.0343	78.037	romance
4521	14439	Poème, Op. 25	0.187	0.118	10	-18.747	1	0.0587	0.972	0.0491	0.083	0.0345	72.489	classical
4522	11404	Get It Together	0.78	0.729	5	-9.138	0	0.0493	0.0896	0.422	0.104	0.833	123.009	reggae
4523	6765	The Riddle	0.25	0.917	8	-3.465	1	0.0634	0.000353	0.00000115	0.182	0.472	204.361	metal
4524	15149	There for You	0.611	0.644	6	-7.607	0	0.0553	0.124	0	0.124	0.137	105.969	party
4525	12184	Symphony No. 1 in C Major: II. Adagio	0.215	0.046	9	-25.467	0	0.0417	0.899	0.912	0.104	0.0612	124.149	classical
4526	9539	Past The Point Of Rescue	0.44	0.765	3	-5.973	1	0.0287	0.24	0.0000473	0.349	0.778	184.257	country
4527	623	African Beauty	0.542	0.436	4	-10.977	0	0.317	0.363	0	0.118	0.694	134.357	pop
4528	1660	Room	0.778	0.618	11	-9.015	0	0.0314	0.18	0.591	0.709	0.885	121.089	indie_alt
4529	2634	Superstition	0.408	0.578	11	-5.551	0	0.0469	0.153	0.00415	0.306	0.196	120.109	indie_alt
4530	17463	Los Abrazos Rotos	0.38	0.17	9	-19.023	0	0.0323	0.841	0.931	0.0916	0.436	172.482	latin
4531	18395	No Me Enamoro	0.708	0.912	6	-3.797	1	0.0422	0.0075	0.00000228	0.0513	0.839	96.009	latin
4532	11807	Good Cry	0.81	0.772	7	-4.494	1	0.272	0.139	0	0.299	0.834	89.913	reggae
4533	2003	Technology	0.671	0.744	10	-4.492	0	0.134	0.0115	0.00000126	0.0383	0.817	116.841	indie_alt
4534	8758	Into the Crypts of Rays	0.142	0.961	11	-7.376	0	0.0749	0.00000177	0.885	0.602	0.291	169.365	metal
4535	3887	Dia Ja Manche	0.641	0.817	11	-9.189	0	0.0601	0.509	0.00183	0.22	0.911	109.799	funk
4536	13870	Concerto for Clarinet and String Orchestra, with Harp and Piano	0.407	0.11	2	-19.026	0	0.0465	0.927	0.594	0.552	0.127	119.882	classical
4537	4222	Sickago	0.512	0.769	1	-4.938	0	0.0653	0.00183	0.00000219	0.102	0.381	153.155	rock
4538	14820	"The Four Seasons - Violin Concerto in F Minor, Op. 8, No. 4, RV 297 ""L'inverno"": II. Largo"	0.38	0.101	3	-25.009	1	0.0522	0.424	0.0161	0.134	0.0922	83.858	classical
4539	12805	String Quartet No. 1 in D Major, Op. 11: II. Andante cantabile (arr. by L. Stokowski)	0.0841	0.0131	5	-36.716	1	0.0467	0.854	0.956	0.0796	0.0337	84.625	classical
4540	7232	A Mercurian Summer	0.459	0.972	7	-3.777	1	0.235	0.00000379	0.863	0.339	0.181	145.123	metal
4541	1727	Whippoorwill	0.641	0.582	11	-9.085	1	0.0335	0.642	0.0393	0.0876	0.381	96.415	indie_alt
4542	5754	rockstar	0.58	0.531	5	-6.631	0	0.0776	0.128	0.000127	0.143	0.141	159.786	hiphop
4543	6111	Pourin' Up	0.856	0.839	9	-3.764	0	0.271	0.0568	0.0000012	0.114	0.701	140.03	hiphop
4544	13927	Guaracha: Convidando está la noche	0.442	0.141	7	-22.619	1	0.0479	0.946	0.124	0.0715	0.394	89.146	classical
4545	2411	Learn to Lose	0.6	0.595	2	-7.289	1	0.0649	0.00714	0.00000229	0.168	0.524	173.969	indie_alt
4546	8744	Hammerhead	0.192	0.951	11	-9.619	1	0.0993	0.00379	0.000788	0.0535	0.109	154.974	metal
4547	3471	Relight My Fire - Single Version	0.759	0.871	0	-7.034	1	0.0391	0.0687	0	0.342	0.87	120.43	funk
4548	9333	American Ride	0.52	0.907	9	-2.694	1	0.0649	0.0897	0	0.306	0.797	174.083	country
4549	20530	You Ain't My Dog No More	0.474	0.721	2	-7.23	1	0.0381	0.133	0.0919	0.378	0.327	115.428	blues
4550	9458	Down To My Last Bad Habit	0.634	0.502	3	-8.157	1	0.023	0.261	0.0000518	0.203	0.454	83.523	country
4551	19064	Angel	0.532	0.0744	1	-16.092	1	0.0355	0.949	0.0000122	0.106	0.121	117.131	romance
4552	446	Say You Won't Let Go	0.572	0.276	11	-10.592	1	0.0273	0.792	0	0.111	0.292	77.936	pop
4553	19316	You Give Good Love	0.559	0.365	5	-13.654	1	0.0332	0.686	0	0.0771	0.519	74.802	romance
4554	16390	Te Regalo	0.59	0.115	2	-10.034	1	0.0385	0.968	0	0.0871	0.311	121.692	latin
4555	378	Good Times - feat. Jodie Connor	0.65	0.85	8	-3.84	1	0.26	0.023	0	0.157	0.562	124.983	pop
4556	828	White Lies	0.695	0.878	1	-3.429	0	0.0441	0.153	0	0.0764	0.97	162.898	pop
4557	707	M.E.	0.433	0.637	0	-8.138	1	0.0283	0.00956	0.0849	0.123	0.208	109.924	pop
4558	20041	Love Is on Our Side	0.455	0.797	8	-4.466	0	0.0439	0.167	0	0.0828	0.325	134.949	romance
4559	16614	La Cita	0.767	0.902	0	-5.977	0	0.0495	0.715	0.00191	0.0791	0.777	92.002	latin
4560	2661	Bloodflow - Lone Remix	0.427	0.731	10	-11.132	0	0.0485	0.00103	0.92	0.0795	0.133	193.976	indie_alt
4561	11291	Room 335	0.663	0.566	2	-9.834	1	0.0321	0.354	0.859	0.106	0.229	116.003	jazz
4562	9718	Yours If You Want It - Recorded at Spotify Studios NYC	0.629	0.687	5	-7.415	0	0.0666	0.101	0	0.296	0.424	113.192	country
4563	13101	"Symphony No. 3 In A Minor, Op. 56, MWV N 18 - ""Scottish"": 4. Allegro vivacissimo - Allegro maestoso assai - Live"	0.37	0.138	9	-20.448	0	0.0464	0.918	0.856	0.0705	0.135	114.07	classical
4564	3448	Rudy's Intervention	0.761	0.821	8	-6.168	0	0.0468	0.607	0.885	0.242	0.759	105.276	funk
4565	10776	All The Things you Are	0.594	0.115	8	-14.916	1	0.044	0.99	0.853	0.107	0.477	126.902	jazz
4566	6828	The Sun	0.584	0.837	9	-5.586	0	0.0492	0.000129	0.00506	0.425	0.604	125.048	metal
4567	17313	Regresa Hermosa	0.619	0.526	8	-4.237	1	0.0441	0.745	0	0.07	0.882	157.985	latin
4568	9429	Infinite Love	0.441	0.553	4	-5.105	1	0.0374	0.501	0	0.121	0.196	147.733	country
4569	13737	A Village Romeo and Juliet - Music drama in six scenes from Gottfried Keller's novel, Scene IV. Interior of Marti's house: Ah, the darkness has come (Vrenchen, Sali)	0.234	0.133	5	-15.602	0	0.0419	0.976	0.569	0.136	0.0393	65.621	classical
4570	2341	Oceans	0.752	0.645	7	-8.594	1	0.0307	0.153	0.0154	0.229	0.425	119.973	indie_alt
4571	13399	Sinfonia in B-Flat Major, HWV 339: I. Allegro	0.485	0.348	9	-15.249	1	0.0356	0.828	0.0187	0.139	0.636	121.156	classical
4572	4879	You Belong To Me	0.555	0.901	4	-5.574	0	0.11	0.0436	0.0852	0.11	0.441	100.031	rock
4573	3072	Two-Headed Shark	0.399	0.91	2	-3.898	1	0.0513	0.000608	0.00408	0.139	0.546	167.952	punk
4574	18883	Roll	0.665	0.295	7	-10.911	1	0.0516	0.779	0	0.163	0.401	75.056	romance
4575	17571	Bajen Pa' Aca	0.624	0.539	1	-6.306	1	0.245	0.538	0.000095	0.415	0.14	170.206	latin
4576	12470	Gradus ad Parnassum, Op. 44: No. 61. Suite of 4 Pieces: II. Allegro con espressione	0.347	0.224	10	-20.858	1	0.0358	0.986	0.915	0.115	0.254	106.129	classical
4577	3915	Disco Baby	0.734	0.769	9	-6.316	0	0.0668	0.153	0.0989	0.106	0.813	124.65	funk
4578	12689	Violin Concerto in A Minor, Op. 4, No. 4, RV 357: Largo	0.215	0.103	7	-27.585	0	0.042	0.895	0.726	0.394	0.0758	110.443	classical
4579	15528	Just Close Your Eyes - China Lounge	0.694	0.52	8	-10.893	1	0.0437	0.00972	0.894	0.1	0.458	120.006	party
4580	12371	Concerto In G Major TWV 40:201, For 4 Violins Without Basso Continuo: 1. Largo e staccato	0.314	0.00627	6	-24.406	1	0.047	0.952	0.0671	0.0701	0.33	109.756	classical
4581	706	I Ran (So Far Away)	0.507	0.642	2	-12.923	1	0.0323	0.00299	0.606	0.141	0.633	146.154	pop
4582	5179	Swing Life Away	0.473	0.419	6	-6.936	1	0.0486	0.514	0	0.104	0.768	184.427	rock
4583	1938	Glory	0.647	0.649	9	-7.183	1	0.0316	0.0119	0.102	0.16	0.586	119.997	indie_alt
4584	4701	Lightning Crashes	0.391	0.427	11	-9.271	1	0.0438	0.263	0.00000862	0.174	0.43	93.192	rock
4585	17220	México Lindo	0.467	0.371	7	-8.896	1	0.0591	0.61	0.000785	0.0866	0.734	140.286	latin
4586	5533	A Lie	0.516	0.792	1	-5.38	0	0.216	0.0235	0	0.404	0.498	121.189	hiphop
4587	12028	The Sprig of Thyme	0.35	0.03	8	-23.044	1	0.0518	0.985	0	0.118	0.145	129.208	classical
4588	8065	Reinvention	0.431	0.974	4	-3.111	0	0.167	0.00000749	0.932	0.31	0.393	130.017	metal
4589	2810	Basket Case	0.442	0.943	3	-3.205	1	0.0602	0.00293	0.00000871	0.091	0.794	85.064	punk
4590	8306	Dominance by Acquisition	0.246	0.987	9	-5.432	1	0.141	0.00563	0.895	0.333	0.0542	112.954	metal
4591	11086	Diamonds	0.382	0.634	10	-7.972	0	0.0333	0.0177	0.92	0.0797	0.196	109.969	jazz
4592	8687	The Queen's Constellation	0.476	0.857	2	-7.44	0	0.0406	0.00613	0.0475	0.0769	0.154	120.018	metal
4593	15035	Met Gala (feat. Offset)	0.817	0.587	2	-6.502	1	0.108	0.052	0.00165	0.185	0.351	140.062	party
4594	14206	Cinco Canciones Negras (2001 - Remaster): Cuba dentro de un piano (R.Alberti)	0.441	0.0327	5	-23.43	0	0.0522	0.992	0.0000121	0.0551	0.112	115.041	classical
4595	12710	Serenade in E Major for Strings, Op. 22: IV. Larghetto	0.186	0.08	9	-20.919	1	0.0342	0.853	0.929	0.0932	0.0387	92.194	classical
4596	16148	Qué Me Has Hecho	0.745	0.874	11	-3.295	1	0.0377	0.179	0	0.309	0.531	95.028	latin
4597	4135	Ran	0.465	0.701	7	-6.828	0	0.0337	0.00252	0.0447	0.0683	0.376	144.931	rock
4598	1052	Bad Dream	0.686	0.579	4	-6.104	0	0.0317	0.00177	0.301	0.066	0.304	135.006	indie_alt
4599	8701	Death in Rebirth	0.203	0.838	11	-7.568	0	0.057	0.000141	0.796	0.0949	0.115	105.245	metal
4600	11373	Freaky (feat. Wande Coal & Beenie Man) - Radio Edit	0.69	0.676	4	-7.714	0	0.257	0.453	0	0.125	0.428	97.021	reggae
4601	12798	3 Intermezzos, Op. 117: No. 2. Intermezzo in B-Flat Minor: Andante non troppo e con molto espressione	0.345	0.044	1	-27.767	1	0.0434	0.993	0.903	0.0909	0.0411	67.889	classical
4602	15595	Jungle Boogie	0.79	0.813	5	-10.553	1	0.0969	0.138	0.0000316	0.34	0.663	106.943	party
4603	11708	No Capitalist	0.639	0.727	4	-4.522	1	0.226	0.336	0	0.249	0.666	86.902	reggae
4604	13318	Firework	0.592	0.551	9	-3.809	0	0.0286	0.826	0.452	0.16	0.58	127.938	classical
4605	18613	Cloud Nine	0.582	0.954	9	-6.122	0	0.215	0.0763	0.833	0.0872	0.627	131.288	latin
4606	4624	I Remember You	0.477	0.704	0	-6.425	1	0.0273	0.000962	0.0000725	0.194	0.475	88.218	rock
4607	10044	Plain Gold Ring	0.63	0.0717	9	-17.877	0	0.0412	0.872	0.0000159	0.25	0.402	120.087	jazz
4608	911	Mountain To Move	0.668	0.944	7	-6.388	1	0.0541	0.489	0.00723	0.101	0.274	110.016	indie_alt
4609	14688	The Heaven Ladder, Book 7: Simone's Lullaby (arr. E.-M. Zimmermann for piano 4 hands)	0.371	0.00373	11	-39.064	0	0.0518	0.993	0.553	0.0681	0.13	96.147	classical
4610	2297	Dreaming My Dreams	0.319	0.211	0	-16.009	1	0.0326	0.14	0.000318	0.086	0.46	121.508	indie_alt
4611	8885	I Stand Alone	0.211	0.921	0	-4.468	1	0.0729	0.0000451	0	0.1	0.362	171.9	metal
4612	7281	My Famed Disappearing Act	0.394	0.922	8	-2.512	1	0.0908	0.00844	0.000149	0.324	0.427	169.979	metal
4613	5658	Down For Me	0.545	0.601	1	-7.85	0	0.298	0.0454	0	0.164	0.336	95.848	hiphop
4614	760	Ring of Fire	0.714	0.503	7	-8.053	1	0.039	0.43	0.0000207	0.124	0.343	104.882	pop
4615	13207	"Quintet in A Major for Piano and Strings, Op. post. 114, D. 667 ""The Trout"": IV. Theme & Variations. Andantino"	0.235	0.0648	2	-26.038	1	0.0478	0.971	0.783	0.0805	0.244	86.313	classical
4616	4127	Favorite Liar	0.643	0.737	9	-3.467	1	0.0362	0.0182	0.0000121	0.131	0.326	119.974	rock
4617	12975	Symphony No. 1 in D Major: IV. Stürmisch bewegt	0.209	0.0775	1	-21.011	1	0.0384	0.816	0.54	0.321	0.0438	105.807	classical
4618	8337	Windswept Fragments	0.397	0.95	9	-6.602	1	0.096	0.00000391	0.448	0.312	0.336	145.018	metal
4619	18955	Black & Blue	0.537	0.467	0	-7.614	0	0.327	0.529	0	0.115	0.285	94.112	romance
4620	7237	Brutal Behavior	0.582	0.958	10	-2.319	0	0.15	0.0000116	0.00895	0.0368	0.428	119.988	metal
4621	1705	Whatever Brings You Peace of Mind	0.508	0.479	2	-9.65	1	0.0336	0.85	0.614	0.118	0.232	147.664	indie_alt
4622	5886	Too Much Time (feat. Emerson Brooks)	0.407	0.57	1	-8.439	1	0.448	0.379	0.0000399	0.145	0.596	187.998	hiphop
4623	13753	Troilus and Cressida: Act II Scene 2: The Storm	0.188	0.456	2	-14.81	0	0.0523	0.905	0.912	0.146	0.0376	139.503	classical
4624	11803	I Can See Clearly Now	0.799	0.662	7	-8.585	1	0.0347	0.00482	0.000505	0.0484	0.725	120.082	reggae
4625	11246	First Gymnopedie	0.449	0.36	7	-17.882	1	0.21	0.992	0.888	0.156	0.184	78.911	jazz
4626	981	You're Dreaming	0.434	0.74	4	-3.822	1	0.109	0.0214	0.188	0.108	0.595	164.954	indie_alt
4627	12619	Ambre	0.391	0.0576	10	-25.585	0	0.0342	0.992	0.947	0.117	0.347	145.569	classical
4628	15439	I Need A Girl (Part One) (feat. Usher & Loon)	0.66	0.707	6	-5.758	1	0.208	0.397	0	0.211	0.779	89.279	party
4629	15856	Tonight - Remix	0.778	0.905	8	-3.424	0	0.0576	0.459	0.00659	0.288	0.653	126.985	party
4630	7764	Assume	0.373	0.973	8	-4.219	1	0.29	0.00128	0.000282	0.301	0.178	175.107	metal
4631	7578	Mean, Green, Killing Machine	0.327	0.98	4	-4.436	0	0.0971	0.0000321	0.0152	0.0895	0.45	198.987	metal
4632	6201	Bullshit	0.605	0.651	6	-4.566	0	0.18	0.137	0.0000466	0.205	0.296	83.628	hiphop
4633	14228	Concertino para guitarra y orquesta en la menor op.72: 2. Romanza. Andante	0.143	0.11	9	-18.168	1	0.0339	0.975	0.938	0.204	0.0762	83.736	classical
4634	10524	Jeru - Digitally Remastered 98	0.398	0.296	5	-12.742	0	0.047	0.781	0.0806	0.138	0.708	176.233	jazz
4635	4967	Give It Up	0.682	0.629	6	-3.328	0	0.042	0.0147	0.000418	0.0918	0.631	109.035	rock
4636	16775	Rakata	0.743	0.787	1	-5.402	1	0.262	0.0352	0	0.0732	0.758	192.117	latin
4637	20186	Oh Undone	0.191	0.443	0	-7.74	1	0.0274	0.902	0.00619	0.124	0.0395	172.275	romance
4638	4371	Pepper	0.631	0.804	7	-5.492	1	0.166	0.00589	0.00116	0.16	0.668	79.898	rock
4639	9285	House Party	0.749	0.854	8	-5.245	1	0.0503	0.129	0	0.0262	0.841	103.952	country
4640	10864	Whatever Lola Wants (Lola Gets)	0.68	0.151	10	-12.894	0	0.0654	0.97	0.00000124	0.12	0.324	119.286	jazz
4641	10027	Soul Eyes	0.306	0.18	5	-9.937	0	0.0296	0.913	0.000931	0.121	0.0968	95.488	jazz
4642	15109	Up & Down	0.714	0.812	7	-2.703	1	0.0351	0.00189	0.00000196	0.229	0.388	112.018	party
4643	7733	Spewing Gloom	0.148	0.71	6	-9.741	1	0.0634	0.00117	0.942	0.236	0.0395	94.859	metal
4644	17079	Bebe (feat. Anuel AA)	0.739	0.688	9	-10.246	1	0.157	0.551	0.00118	0.101	0.586	169.829	latin
4645	13876	Sonata for Clarinet and Piano: II. Andantino - Vivace e leggiero	0.4	0.0333	7	-21.672	1	0.053	0.995	0.736	0.0698	0.175	91.653	classical
4646	14091	Six Ländler, K.606	0.407	0.113	10	-21.792	1	0.0474	0.698	0.186	0.196	0.274	143.294	classical
4647	11117	Last Home	0.738	0.371	0	-13.003	1	0.0381	0.52	0.771	0.264	0.327	108.038	jazz
4648	17272	Friends	0.618	0.487	5	-8.846	0	0.0656	0.0848	0.196	0.37	0.29	156.06	latin
4649	14315	Winterreise, D. 911: Winterreise, D. 911: Der Lindenbaum	0.149	0.00712	4	-32.381	1	0.0523	0.988	0.000706	0.0726	0.0832	174.677	classical
4650	2420	Summer Light	0.541	0.84	0	-6.63	1	0.0292	0.000683	0.732	0.209	0.386	128.035	indie_alt
4651	14282	Violin Concerto in D Minor, WoO 23: I. In kraftigem, nicht zu schnellem Tempo	0.179	0.0781	2	-20.265	0	0.0469	0.936	0.133	0.0687	0.0782	172.857	classical
4652	1618	Dissolve	0.246	0.347	8	-9.588	1	0.0277	0.14	0.233	0.124	0.116	89.944	indie_alt
4653	18890	Beauty	0.721	0.289	0	-14.219	0	0.0715	0.572	0	0.121	0.495	119.873	romance
4654	2370	Second Hand Car	0.649	0.81	4	-5.574	0	0.0486	0.0651	0.00000232	0.0847	0.649	103.157	indie_alt
