title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
Fight the Power - Pt. 1 & 2,0.792,0.745,11,-7.78,Minor,0.164,0.0702,0.00664,0.0886,0.768,126.433,funk
Slow D's,0.444,0.706,7,-4.599,Major,0.0856,0.000936,0.17,0.221,0.317,99.978,indie_alt
Turangalila-symphonie: VI. Jardin du sommeil,0.198,0.0495,6,-24.38,Major,0.0409,0.988,0.495,0.178,0.0349,100.434,classical
Weedo,0.551,0.958,8,-5.029,Major,0.0798,0.00845,0,0.211,0.506,94.362,metal
Would?,0.305,0.832,6,-7.981,Major,0.0398,0.000332,0.000024,0.091,0.574,100.677,rock
Electric Boogaloo,0.853,0.848,1,-5.102,Major,0.0741,0.133,0.00316,0.137,0.929,145.079,latin
Atoma,0.413,0.969,11,-4.91,Minor,0.0822,0.000159,0.344,0.18,0.172,75.026,metal
Yuh Love,0.632,0.575,8,-9.25,Major,0.325,0.235,0,0.151,0.745,121.756,reggae
Hover,0.699,0.636,10,-4.483,Major,0.0307,0.717,0,0.331,0.397,123.014,romance
I And Love And You,0.494,0.268,2,-10.063,Major,0.0315,0.816,0.0000974,0.076,0.16,70.223,romance
Ruby My Dear,0.412,0.195,8,-10.288,Major,0.0331,0.9,0.709,0.106,0.0764,133.918,jazz
Bonded by Blood,0.182,0.96,4,-6.098,Minor,0.398,0.00015,0.00000752,0.18,0.241,157.106,metal
I Wonder,0.54,0.476,0,-8.658,Major,0.111,0.13,0.000252,0.135,0.11,191.259,hiphop
Lonelily,0.298,0.503,0,-8.555,Major,0.0437,0.348,0.000063,0.118,0.545,78.951,romance
The Bad Touch,0.841,0.741,0,-6.222,Minor,0.0392,0.00474,0.0121,0.0911,0.971,122.984,pop
Something To Talk About,0.795,0.64,1,-13.478,Major,0.0294,0.0631,0.00000213,0.0692,0.954,102.633,rock
Promises,0.519,0.335,0,-9.043,Minor,0.0261,0.821,0.000111,0.0941,0.115,99.856,metal
Before You Hit The Ground,0.724,0.876,11,-5.854,Minor,0.0873,0.16,0.00278,0.116,0.83,92.169,blues
Hateslick,0.234,0.923,9,-4.264,Major,0.076,0.000404,0.000273,0.488,0.288,145.72,metal
Absolute Zero,0.552,0.988,1,-2.555,Minor,0.0787,0.000108,0.309,0.846,0.603,139.941,metal
"Serpentine Fire (feat. Philip Bailey, Verdine White, and Ralph Johnson)",0.742,0.811,5,-4.958,Minor,0.0443,0.0692,0.00000421,0.337,0.476,139.358,funk
Il bianco e dolce cigno: Il bianco e dolce cigno,0.25,0.0667,7,-23.07,Major,0.0419,0.991,0.00000148,0.0984,0.0851,46.534,classical
Embraceable You,0.473,0.048,3,-23.758,Major,0.0471,0.995,0.974,0.111,0.197,68.531,jazz
Thinkin' Problem,0.749,0.748,0,-5.783,Major,0.0311,0.147,0.0000151,0.265,0.741,110.437,country
Blood In The Cut,0.77,0.659,11,-5.297,Minor,0.0319,0.139,0.0152,0.206,0.645,129.973,rock
El Cuarto de Tula,0.552,0.664,9,-13.167,Major,0.0454,0.595,0.000409,0.299,0.862,104.776,latin
Two High,0.649,0.762,11,-5.153,Minor,0.0447,0.0852,0.00383,0.118,0.475,107.034,indie_alt
Breaking Skin,0.505,0.921,5,-2.649,Minor,0.0487,0.000104,0.0113,0.261,0.432,104.959,metal
Autumn Leaves,0.465,0.0551,7,-22.396,Minor,0.0454,0.97,0.824,0.116,0.371,165.577,jazz
Get Off (You Fascinate Me),0.839,0.543,0,-8.397,Major,0.0477,0.00787,0.484,0.0453,0.938,116.212,funk
False 9,0.461,0.819,0,-5.841,Major,0.353,0.107,0,0.084,0.776,140.907,hiphop
Better,0.597,0.425,2,-5.513,Major,0.0295,0.581,0,0.1,0.292,119.998,pop
Something Different,0.901,0.531,6,-4.118,Minor,0.0791,0.0263,0,0.097,0.695,105.026,pop
Silent Music: I. Waltz of the Moment,0.0622,0.0283,9,-29.604,Minor,0.0593,0.977,0.642,0.187,0.0315,42.892,classical
Chill Out,0.604,0.63,3,-10.14,Minor,0.0384,0.667,0.91,0.971,0.687,95.423,jazz
Ahora Dice,0.706,0.689,6,-5.533,Major,0.17,0.286,0,0.123,0.42,144.127,latin
Bad Ones (feat. Tegan and Sara),0.769,0.511,11,-8.357,Major,0.0402,0.00693,0.0885,0.223,0.0398,104.003,indie_alt
"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)",0.752,0.596,9,-6.558,Minor,0.136,0.268,0,0.149,0.226,134.02,latin
Nothing Else Matters,0.558,0.364,4,-11.258,Minor,0.0265,0.0505,0.00000502,0.0753,0.165,142.171,rock
Gonna Wanna Tonight,0.581,0.783,2,-6.667,Major,0.0405,0.0707,0.00014,0.0875,0.606,125.948,country
Los Hijos Y Las Hijas De Dios - Live,0.258,0.404,7,-10.067,Major,0.0315,0.0684,0,0.502,0.265,147.174,latin
Mediterraneo,0.545,0.59,9,-7.257,Minor,0.0813,0.599,0,0.0916,0.559,100.835,latin
Something More Original,0.14,0.973,6,-3.006,Major,0.214,0.000397,0.0000623,0.356,0.398,163.882,indie_alt
Fotos,0.154,0.0759,2,-25.632,Major,0.0417,0.972,0.855,0.162,0.304,149.326,latin
"Viola Concerto in G Major, TWV 51:G9: I. Largo",0.2,0.101,7,-21.348,Major,0.0503,0.977,0.732,0.399,0.114,144.027,classical
Big Boss Man,0.774,0.442,9,-8.728,Major,0.0308,0.791,0.000747,0.0834,0.884,78.099,blues
Rayando el sol,0.643,0.809,7,-3.275,Major,0.028,0.45,0.00000122,0.154,0.497,112.677,latin
Change of Heart - Full Length Album Mix,0.767,0.859,3,-6.878,Minor,0.0611,0.0131,0.00191,0.0377,0.946,107.383,funk
Hellfire,0.114,0.96,11,-5.251,Minor,0.256,0.000151,0,0.355,0.167,195.118,metal
Can't Get Enough feat. Mariah McManus,0.443,0.844,1,-4.526,Minor,0.0791,0.00109,0.0000212,0.415,0.182,128.155,romance
"Symphony No. 3, Op. 18: Andante misterioso - Fantastico",0.277,0.242,7,-22.705,Major,0.0646,0.759,0.743,0.695,0.127,140.695,classical
Everyone Must Die,0.456,0.652,5,-7.489,Minor,0.029,0.216,0.831,0.596,0.126,75.035,indie_alt
Chateau Lobby #4 (in C for Two Virgins),0.436,0.804,0,-4.907,Major,0.0409,0.209,0,0.171,0.77,188.061,indie_alt
Doin' It,0.803,0.537,10,-11.503,Minor,0.238,0.381,0.0283,0.117,0.599,95.026,romance
Vigil,0.464,0.991,9,-5.33,Major,0.347,0.0000204,0.865,0.322,0.107,145.044,metal
Attention,0.774,0.626,3,-4.432,Minor,0.0432,0.0969,0.0000312,0.0848,0.758,100.041,party
Det Som En Gang Var,0.17,0.846,1,-12.466,Major,0.0789,0.00154,0.76,0.395,0.0381,125.138,metal
Make You Miss Me,0.612,0.468,7,-6.597,Major,0.0314,0.168,0,0.112,0.167,146.026,country
In Paradisum,0.219,0.15,2,-21.11,Major,0.0372,0.978,0.887,0.0681,0.038,84.309,classical
Afortunado,0.699,0.781,3,-5.782,Major,0.0529,0.161,0,0.117,0.401,95.018,latin
Lifestyles of the Rich & Famous,0.62,0.93,1,-3.685,Major,0.0374,0.00043,0,0.0686,0.573,106.22,punk
Wasted,0.558,0.774,3,-3.064,Minor,0.0288,0.513,0.0456,0.0758,0.783,89.969,blues
People Everyday - Metamorphosis Mix,0.844,0.609,10,-10.675,Major,0.217,0.0074,0,0.563,0.724,91.117,party
Arcade,0.918,0.331,1,-7.211,Minor,0.173,0.0114,0,0.191,0.248,140.058,hiphop
Dynamite,0.396,0.963,6,-2.136,Major,0.0754,0.00015,0.00000126,0.141,0.316,116.042,punk
Samson And Delilah,0.712,0.237,7,-13.898,Major,0.0567,0.878,0.000601,0.101,0.752,114.302,blues
The Moonshine,0.582,0.888,8,-5.817,Major,0.0506,0.169,0,0.33,0.636,125.025,country
Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,0.489,0.962,0,-2.597,Major,0.215,0.0277,0.00000618,0.128,0.507,104.563,latin
White Horse,0.402,0.915,2,-5.116,Major,0.0566,0.000105,0.895,0.31,0.0563,114.025,metal
Princesse,0.46,0.625,7,-5.956,Minor,0.0807,0.172,0,0.118,0.489,124.154,hiphop
El Cepillo,0.728,0.938,7,-7.844,Major,0.077,0.0721,0.000173,0.0318,0.937,150.004,latin
Haolam Avad Mizman,0.503,0.836,7,-7.187,Major,0.0467,0.457,0.739,0.268,0.148,141.972,rock
Mon Epitaphe,0.335,0.992,1,-3.501,Minor,0.186,0.000176,0,0.161,0.104,192.218,metal
"Keyboard Sonata in D Minor, K.9/L.413/P.65: Allegro",0.468,0.133,5,-25.073,Major,0.0484,0.993,0.922,0.0713,0.753,117.623,classical
I Could Use a Love Song,0.638,0.634,6,-6.474,Major,0.0468,0.214,0,0.0866,0.445,92.097,country
Freaky Girls,0.539,0.705,5,-9.501,Minor,0.146,0.07,0,0.165,0.647,87.253,reggae
"Pièces Lyriques, Op. 47 No. 3: Mélodie",0.407,0.00453,5,-30.925,Major,0.041,0.995,0.935,0.0798,0.0341,104.957,classical
State Of The Union,0.581,0.972,8,-3.497,Major,0.0947,0.000442,0.0966,0.288,0.42,132.178,punk
Time On Your Side,0.614,0.934,11,-7.257,Major,0.0623,0.00478,0.00539,0.378,0.777,96.015,indie_alt
Dark Side Of Love,0.525,0.879,11,-4.927,Minor,0.0469,0.0582,0.00396,0.123,0.846,118.079,blues
All About That Bass,0.811,0.879,9,-3.724,Major,0.0514,0.0476,0.00000191,0.109,0.962,134.064,pop
Legalize It,0.701,0.784,0,-7.212,Major,0.204,0.128,0,0.0713,0.689,145.249,reggae
Gateways,0.552,0.938,7,-5.248,Major,0.0746,0.00000298,0.717,0.0658,0.292,92.53,metal
Hammerhead,0.192,0.951,11,-9.619,Major,0.0993,0.00379,0.000788,0.0535,0.109,154.974,metal
Cuanto Duele,0.798,0.748,1,-5.106,Major,0.035,0.064,0,0.0995,0.921,129.031,latin
Take Control,0.326,0.991,1,-3.912,Minor,0.162,0.000144,0.0257,0.125,0.142,93.164,metal
Virgencita (Happy Colors Remix),0.886,0.6,2,-5.093,Minor,0.0849,0.663,0.14,0.104,0.549,115.009,latin
Rectifier,0.448,0.193,2,-14.898,Major,0.0347,0.58,0.915,0.123,0.0393,65.963,classical
No Letting Go,0.495,0.819,5,-5.656,Minor,0.0444,0.0479,0.000215,0.177,0.304,100.213,reggae
Symphony No. 4,0.166,0.0952,0,-23.083,Major,0.0491,0.901,0.668,0.0498,0.0386,64.276,classical
One More Time,0.592,0.911,7,-4.658,Major,0.0668,0.0637,0.791,0.239,0.838,173.836,jazz
The Rose - Remastered Version,0.258,0.0971,0,-13.002,Major,0.0302,0.94,0,0.122,0.0798,65.346,romance
Harlem On Saturday Night (09-09-38),0.828,0.468,0,-7.356,Major,0.121,0.91,0.131,0.0766,0.96,114.995,blues
Vengo a Aclarar (En Vivo),0.818,0.412,10,-6.007,Major,0.109,0.617,0,0.254,0.876,115.348,latin
Spiteful Nature,0.456,0.97,1,-4.655,Major,0.175,0.000393,0.0432,0.0914,0.0399,124.976,metal
Generation of Flies,0.515,0.988,4,-4.515,Minor,0.0579,0.0000947,0.000184,0.315,0.251,146.056,metal
Help Me,0.717,0.43,5,-10.469,Minor,0.0525,0.678,0.106,0.386,0.798,114.03,blues
Zenzenzense - English ver.,0.353,0.893,11,-3.856,Major,0.12,0.000245,0,0.0708,0.653,189.619,rock
St. Paul's Suite : 3. Intermezzo: Andante con moto,0.251,0.0657,4,-20.757,Minor,0.0449,0.66,0.845,0.114,0.144,133.095,classical
Killing Me Softly with His Song,0.765,0.29,4,-17.117,Minor,0.139,0.0279,0.00000102,0.571,0.506,92.409,romance
Blackwater Park,0.112,0.854,2,-6.759,Major,0.0802,0.000382,0.229,0.197,0.137,80.672,metal
My Number,0.639,0.744,6,-8.377,Minor,0.0368,0.0319,0.000458,0.466,0.809,128.047,indie_alt
Santa Monica,0.491,0.942,7,-5.333,Major,0.132,0.156,0,0.367,0.365,100.446,rock
Better,0.829,0.21,11,-12.911,Major,0.148,0.866,0.575,0.087,0.465,94.877,hiphop
I Got It Bad And That Ain't Good,0.448,0.0532,5,-27.35,Major,0.0454,0.972,0.876,0.0863,0.189,99.757,jazz
Cloud 9,0.883,0.694,2,-7.868,Major,0.0977,0.403,0,0.063,0.429,115.028,funk
All On Me,0.631,0.658,5,-5.313,Major,0.0281,0.144,0,0.22,0.692,80.996,country
Hanging On The Telephone,0.58,0.914,5,-5.985,Minor,0.0455,0.124,0.00000206,0.23,0.834,145.98,indie_alt
Al Filo de Tu Amor,0.712,0.901,1,-4.699,Minor,0.0595,0.051,0,0.162,0.84,97.98,latin
Sweet Lady,0.588,0.522,9,-6.254,Minor,0.0383,0.233,0,0.24,0.571,66.024,romance
Time Of Your Life,0.643,0.796,0,-7.712,Minor,0.0944,0.0176,0,0.313,0.656,133.836,romance
Baila Conmigo,0.871,0.706,6,-6.51,Minor,0.116,0.0816,0.0000182,0.0639,0.783,99.896,latin
Veu que du tout (Ps. 11),0.207,0.172,1,-18.459,Minor,0.0433,0.678,0.373,0.106,0.0572,115.073,classical
Pressure,0.495,0.895,3,-3.881,Minor,0.0331,0.000537,0.138,0.238,0.605,160.076,metal
Diamonds,0.382,0.634,10,-7.972,Minor,0.0333,0.0177,0.92,0.0797,0.196,109.969,jazz
"Scottish Fantasy, Op.46: 1. Adagio cantabile",0.204,0.169,3,-19.553,Major,0.0432,0.906,0.733,0.111,0.0399,111.203,classical
"Da Ra Da (Song by Whee In, Jeff Bernat and B.O.)",0.494,0.36,5,-7.142,Minor,0.0297,0.683,0,0.177,0.286,80.116,romance
Back in Control,0.569,0.766,7,-6.631,Major,0.0338,0.000118,0.0000153,0.0945,0.112,106.053,metal
Young and Able,0.671,0.504,5,-10.827,Major,0.0383,0.788,0,0.11,0.659,144.215,reggae
Shut Up Kiss Me,0.373,0.63,7,-5.131,Major,0.0461,0.0552,0,0.107,0.357,115.942,indie_alt
Lego House,0.592,0.637,11,-8.48,Major,0.0992,0.562,0,0.13,0.563,159.701,pop
Don't Misunderstand Me,0.611,0.544,0,-9.331,Major,0.0332,0.247,0.0572,0.105,0.781,124.894,rock
Feels Like Home,0.696,0.851,7,-4.396,Major,0.0333,0.131,0.0000778,0.155,0.444,118.007,party
"Perdón, Perdón - HA-ASH Primera Fila - Hecho Realidad [En Vivo]",0.416,0.715,3,-5.444,Major,0.0506,0.423,0,0.952,0.193,137.702,latin
Manteca,0.614,0.73,10,-6.089,Minor,0.199,0.551,0.852,0.108,0.654,96.737,latin
The Night Has A Thousand Eyes,0.542,0.378,2,-14.487,Major,0.036,0.717,0.00347,0.083,0.384,112.017,jazz
Ligeti: Piano Etudes [Book Two]: XIII. L'escalier du diable,0.435,0.475,11,-13.228,Major,0.0582,0.963,0.889,0.0761,0.0631,103.751,classical
Gitt Til Odin,0.107,0.899,9,-6.346,Minor,0.0666,0.00000148,0.0000371,0.389,0.0332,187.439,metal
"The Four Seasons - Violin Concerto in F Minor, Op. 8, No. 4, RV 297 ""L'inverno"": II. Largo",0.38,0.101,3,-25.009,Major,0.0522,0.424,0.0161,0.134,0.0922,83.858,classical
Burn Slow,0.436,0.637,5,-7.104,Minor,0.0783,0.313,0.00000622,0.13,0.515,119.61,latin
"The Four Seasons, Violin Concerto No. 2 in G Minor, RV 315 ""Summer"": III. Presto",0.333,0.465,7,-18.452,Major,0.0462,0.837,0.797,0.291,0.651,169.952,classical
Vete Ya,0.655,0.585,10,-4.781,Major,0.053,0.464,0.00000547,0.0302,0.789,176.074,latin
I Wish,0.383,0.544,11,-6.019,Major,0.0377,0.672,0,0.104,0.404,129.614,romance
"Sonata for Violin and Piano in E flat, Op.18: II. Improvisation (Andante cantabile)",0.155,0.164,8,-16.795,Major,0.0434,0.971,0.0272,0.0997,0.0547,81.061,romance
Charging the Void,0.519,0.998,1,-4.631,Major,0.192,0.0000141,0.000382,0.112,0.103,100.039,metal
Ready,0.548,0.46,6,-9.158,Minor,0.403,0.434,0.000759,0.113,0.172,95.486,hiphop
I'll Remember April - Instrumental,0.435,0.499,9,-8.576,Minor,0.0317,0.768,0.107,0.131,0.69,121.924,jazz
Riot,0.518,0.961,9,-3.738,Major,0.0911,0.0066,0,0.316,0.184,102.995,metal
The Bach Suite: Allegro - Live,0.386,0.638,2,-11.129,Major,0.0355,0.874,0.44,0.705,0.498,126.6,classical
Ahora Me Llama,0.657,0.578,3,-5.354,Major,0.0349,0.00783,0.0000556,0.0918,0.144,135.001,latin
Closer,0.502,0.767,2,-3.978,Minor,0.038,0.00173,0.0115,0.11,0.373,91.84,indie_alt
The Nard Finished Third,0.59,0.805,1,-7.877,Major,0.0556,0.0244,0.695,0.298,0.924,126.309,funk
In My Sword I Trust,0.269,0.994,11,-4.077,Minor,0.123,0.0000249,0.0463,0.0756,0.114,104.853,metal
Miss Murder,0.308,0.873,8,-4.542,Major,0.0533,0.00022,0.000729,0.0974,0.68,143.519,punk
Power Lines,0.367,0.885,4,-5.201,Major,0.0808,0.00274,0.0000105,0.106,0.584,168.731,rock
"Sonatina canonica, Op. 196: II. Tempo di Siciliane",0.367,0.0452,9,-27.545,Minor,0.0528,0.99,0.919,0.0845,0.166,91.278,classical
Love & Hate,0.501,0.394,2,-6.997,Major,0.0293,0.585,0,0.108,0.18,139.476,romance
How 'Bout You,0.547,0.878,4,-7.19,Major,0.0382,0.0105,0.0000191,0.353,0.773,120.044,country
Always,0.658,0.571,8,-6.853,Minor,0.0509,0.0349,0,0.145,0.582,142.957,hiphop
Whisper Not,0.403,0.311,5,-11.636,Minor,0.0302,0.875,0.0000862,0.135,0.492,108.605,jazz
"Jenkins: Over the Stone (Tros y Garreg), for 2 Harps, Strings and Percussion: IV. Tros y Garreg",0.144,0.116,5,-22.228,Minor,0.0404,0.828,0.92,0.111,0.0648,83.136,classical
Bad At Love,0.675,0.736,0,-3.604,Major,0.0302,0.06,0,0.0879,0.584,118.369,party
La rebelion,0.571,0.755,1,-7.907,Major,0.0735,0.142,0.0000255,0.136,0.871,107.951,latin
Drop,0.335,0.89,11,-3.091,Minor,0.0675,0.0000295,0.633,0.143,0.394,184.892,indie_alt
I'll Name the Dogs,0.47,0.852,4,-5.874,Major,0.0933,0.163,0.00000204,0.281,0.773,168.063,country
Born Under A Bad Sign,0.698,0.662,11,-5.97,Major,0.0272,0.513,0.000229,0.0362,0.9,91.39,blues
"3 Intermezzos, Op. 117: No. 2. Intermezzo in B-Flat Minor: Andante non troppo e con molto espressione",0.345,0.044,1,-27.767,Major,0.0434,0.993,0.903,0.0909,0.0411,67.889,classical
Reclusive Peace,0.248,0.997,2,-4.527,Major,0.251,0.000147,0.0693,0.341,0.0579,135.011,metal
Make You Miss Me,0.612,0.468,7,-6.597,Major,0.0314,0.168,0,0.112,0.167,146.026,country
Creep,0.66,0.567,4,-6.318,Minor,0.0289,0.00428,0.0137,0.11,0.175,107.754,rock
Abandon Window,0.169,0.187,6,-25.116,Major,0.0484,0.82,0.804,0.0974,0.115,127.614,classical
Jerk It Out - Original Mix,0.58,0.981,8,-2.603,Minor,0.06,0.0171,0.0000107,0.386,0.867,134.007,indie_alt
Voldemort,0.539,0.949,5,-4.23,Minor,0.0711,0.000181,0.0000238,0.746,0.746,103.448,punk
"Purcell / Arr Pluhar: Come, ye sons of art away (Birthday Ode for Queen Mary), Z. 323/5: ""Strike the viol""",0.543,0.335,7,-16.074,Minor,0.0563,0.945,0.284,0.092,0.772,125.854,classical
All the Pretty Girls,0.612,0.848,6,-3.736,Major,0.0368,0.00916,0,0.366,0.72,120.996,country
Feelin' Love,0.711,0.406,10,-9.969,Major,0.0257,0.489,0.0000759,0.126,0.693,82.237,romance
Nunca Me Olvides,0.814,0.785,10,-4.566,Major,0.0452,0.236,0,0.297,0.618,95.005,latin
The Wind in High Places: II. Maclaren Summit,0.204,0.083,7,-22.769,Major,0.121,0.986,0.783,0.0821,0.187,53.716,classical
Sweet Kiss Like Coffee,0.595,0.503,7,-7.171,Major,0.0887,0.291,0,0.157,0.417,84.86,romance
Coast to Coast,0.617,0.803,5,-7.325,Major,0.0309,0.00325,0.594,0.352,0.402,119.998,romance
Prepago,,,,,,,,,,,,latin
Mi Buen Amor,0.4,0.541,7,-4.527,Major,0.0274,0.557,0.0000213,0.136,0.28,99.343,romance
"Mahler: Das Lied von der Erde: VI. Der Abschied, ""Die Sonne scheidet hinter dem Gebirge"" (Contralto)",0.166,0.111,5,-17.187,Major,0.0402,0.964,0.42,0.0895,0.0346,94.884,classical
Bullet Proof,0.43,0.384,1,-11.375,Major,0.0373,0.596,0.0476,0.123,0.53,121.178,indie_alt
Why,0.522,0.503,11,-6.198,Minor,0.0543,0.718,0.00000284,0.0935,0.372,132.893,pop
Una Lady Como Tú,0.788,0.477,4,-7.348,Major,0.0434,0.549,0,0.349,0.862,94.983,latin
In My Way,0.576,0.828,0,-5.229,Major,0.0405,0.00475,0.00114,0.0631,0.544,93.939,indie_alt
T-Bone Blues,0.541,0.283,0,-13.659,Major,0.0527,0.805,0.0367,0.0736,0.556,76.828,blues
"La Traviata / Act 1: ""Libiamo ne'lieti calici""",0.424,0.214,10,-17.688,Major,0.0763,0.962,0.000029,0.681,0.283,113.211,classical
Aw Naw,0.652,0.859,2,-3.746,Major,0.0358,0.0639,0,0.0777,0.487,109.971,country
Don't Leave Me This Way - Single Version,0.517,0.8,0,-6.254,Minor,0.08,0.158,0,0.114,0.661,121.181,funk
El Compendio de la Vida: El Compendio de la Vida,0.123,0.0335,8,-31.724,Minor,0.0423,0.88,0.893,0.11,0.0298,86.891,classical
Que Sepan Todos,0.594,0.149,7,-12.142,Major,0.0438,0.864,0,0.0737,0.437,92.655,latin
Intra Venus,0.41,0.974,1,-5.093,Major,0.124,0.00144,0.496,0.298,0.0561,110.016,metal
Dios Mio (feat. Descemer Bueno),0.583,0.656,5,-8.809,Major,0.0709,0.56,0.00032,0.114,0.619,170.113,latin
Collapse,0.373,0.97,1,-4.905,Major,0.181,0.0000202,0.668,0.446,0.272,153.786,metal
Virus,0.389,0.993,4,-2.272,Minor,0.151,0.000238,0,0.211,0.285,198.086,metal
Overload,0.665,0.758,8,-4.943,Major,0.0301,0.00346,0.0000343,0.0795,0.485,126.057,romance
You Shook Me All Night Long,0.532,0.767,7,-5.509,Major,0.0574,0.00287,0.000513,0.39,0.764,127.361,metal
Amandla,0.668,0.476,0,-13.867,Minor,0.0427,0.461,0.369,0.272,0.501,124.064,jazz
Coronamos,0.867,0.476,1,-10.148,Major,0.335,0.167,0.0000078,0.322,0.555,130.101,latin
Knack Am,0.649,0.877,10,-1.597,Major,0.25,0.169,0.0000478,0.0472,0.966,125.051,reggae
"Adieu vous di, tres doulce compaynie",0.221,0.0626,5,-23.554,Minor,0.0468,0.988,0.453,0.135,0.0593,118.37,classical
Under Hennes Vingslag,0.462,0.964,9,-7.886,Minor,0.0673,0.0000239,0.000436,0.084,0.12,140.446,metal
Coulda Been My Love,0.34,0.397,9,-10.118,Minor,0.0372,0.551,0.0133,0.445,0.37,93.309,indie_alt
Abre hoy los cielos (feat. Evan Craft),0.602,0.827,0,-6.4,Major,0.04,0.00231,0.00000144,0.768,0.202,120.027,latin
Beef (feat. Meek Mill),0.751,0.752,2,-4.85,Major,0.277,0.233,0,0.331,0.483,95.025,hiphop
The Black Plot,0.156,0.983,10,-3.925,Minor,0.105,0.00000113,0.904,0.16,0.244,160.032,metal
Wolverine Blues,0.574,0.471,3,-14.45,Major,0.0345,0.989,0.918,0.152,0.903,111.29,jazz
"Pièces de viole du Quatrième Livre, suite d’un goût étranger: La Rêveuse, IV. 82 (1711)",0.161,0.0706,4,-24.192,Minor,0.0424,0.97,0.501,0.102,0.066,81.964,classical
Memory Of A Cut Off Head,0.639,0.576,9,-10.128,Major,0.0322,0.104,0.0124,0.0931,0.528,89.087,indie_alt
Fever,0.609,0.674,9,-6.506,Minor,0.0355,0.00378,0.000302,0.129,0.744,127.541,indie_alt
Satellites and Astronauts,0.527,0.743,0,-5.838,Minor,0.0324,0.0000564,0.334,0.224,0.18,115.004,metal
Tristan und Isolde - Concert Version: Liebestod,0.0813,0.163,11,-17.178,Major,0.0436,0.95,0.899,0.125,0.0306,83.217,classical
Sugar,0.3,0.977,1,-3.558,Minor,0.246,0.000844,0.0000596,0.331,0.386,170.207,rock
"Young Lady, You're Scaring Me",0.371,0.921,9,-5.533,Major,0.0784,0.0113,0.000027,0.43,0.495,109.675,rock
"String Quartet in D Major, Op. 64/5: Adagio cantabile",0.114,0.057,9,-25.618,Major,0.0514,0.984,0.471,0.124,0.0385,83.786,classical
Say You Love Me,0.737,0.603,8,-7.415,Major,0.0338,0.429,0.103,0.0653,0.711,108.634,funk
Que Va,0.771,0.835,0,-3.388,Major,0.0507,0.13,0,0.0601,0.813,91.012,latin
Aprovéchame,0.794,0.746,11,-4.881,Major,0.111,0.24,0.000161,0.0637,0.741,178.032,party
Oboe Concerto in C: 3. Siciliana,0.211,0.0687,9,-22.753,Minor,0.0441,0.951,0.786,0.124,0.0896,80.797,classical
El Ultimo Adiós - Varios Artistas Version,0.276,0.572,1,-7.818,Major,0.0377,0.641,0,0.2,0.272,77.986,latin
Mahagonny Songspiel / Part 1 - Prologue: 2. Alabama Song: Moderato,0.347,0.175,2,-18.703,Major,0.041,0.986,0.00514,0.0963,0.448,144.483,classical
Rasta La Vista,0.779,0.446,5,-11.022,Minor,0.0816,0.787,0.913,0.0899,0.866,163.824,latin
Higher,0.605,0.684,5,-6.024,Minor,0.0587,0.149,0.154,0.146,0.0902,100.985,hiphop
"Symphony No. 10 in F Minor, Op. 30: Un poco sostenuto - Allegro tumultuoso...",0.109,0.179,1,-21.595,Major,0.0455,0.84,0.81,0.105,0.0615,72.808,classical
You Are In Love,0.574,0.465,2,-8.953,Major,0.0374,0.708,0.0000588,0.0898,0.321,85.026,romance
E.T. - feat. Kanye West,0.62,0.869,1,-5.252,Major,0.175,0.0181,0,0.369,0.769,151.684,pop
The Beatitudes,0.241,0.0518,10,-32.2,Major,0.0453,0.988,0.957,0.0834,0.0837,89.585,classical
"Swan Lake, Op. 20, TH 12 (Arr. C. Debussy): Act III: Danse napolitaine (Neapolitan Dance)",0.321,0.131,2,-23.233,Major,0.0404,0.991,0.88,0.0534,0.383,182.109,classical
Froneto,0.864,0.855,2,-4.865,Major,0.0925,0.133,0.000516,0.129,0.414,88.01,latin
Supermodel (You Better Work),0.792,0.562,7,-11.379,Major,0.0929,0.0152,0.0000748,0.428,0.598,126.222,latin
House Party,0.749,0.854,8,-5.245,Major,0.0503,0.129,0,0.0262,0.841,103.952,country
El Watusi,0.507,0.566,2,-9.446,Major,0.111,0.864,0.00000455,0.0676,0.709,86.036,latin
I Died For You,0.494,0.825,10,-7.801,Minor,0.0492,0.00263,0.00443,0.0833,0.213,113.261,metal
There's an End,0.721,0.589,7,-7.671,Major,0.0284,0.0392,0.73,0.0949,0.779,118.772,pop
Keep You,0.64,0.893,7,-5.795,Minor,0.0475,0.0406,0.00738,0.0735,0.917,133.973,reggae
Musica Celestis for cello and orchestra,0.159,0.0301,9,-27.407,Major,0.043,0.851,0.342,0.105,0.037,107.224,classical
"Trio, Op. 30",0.314,0.075,7,-23.692,Minor,0.0406,0.956,0.076,0.0682,0.0759,119.998,classical
West Side Story: Ballet Sequence - Somewhere,0.179,0.0837,4,-19.657,Major,0.0496,0.948,0.017,0.134,0.0377,82.036,classical
"Sleep Well, My Angel",0.31,0.502,2,-6.434,Major,0.0332,0.448,0.00000804,0.106,0.173,176.032,metal
Ring My Bell,0.78,0.551,5,-13.038,Minor,0.0625,0.0613,0.104,0.0331,0.968,126.009,funk
